time,veh_id,x,y,speed,angle
65,veh_12,148.1,-1.6,13.0,90.0
65,veh_13,96.1,-1.6,13.0,90.0
65,veh_14,50.1,-1.6,9.0,90.0
65,veh_15,20.1,-1.6,5.0,90.0
65,veh_16,6.1,-1.6,1.0,90.0
65,veh_2,668.1,-1.6,13.0,90.0
65,veh_3,616.1,-1.6,13.0,90.0
65,veh_4,564.1,-1.6,13.0,90.0
65,veh_5,463.83060000000035,-1.6,11.5509,90.0
65,veh_6,444.76062884127026,-1.6,11.559935579365044,90.0
65,veh_7,390.9850000000002,-1.6,12.3154,90.0
65,veh_8,356.1,-1.6,13.0,90.0
65,veh_9,285.49638,-1.6,11.91091,90.0
66,veh_0,785.1,-1.6,13.0,90.0
66,veh_1,733.1,-1.6,13.0,90.0
66,veh_10,265.1,-1.6,13.0,90.0
66,veh_11,213.1,-1.6,13.0,90.0
66,veh_12,161.1,-1.6,13.0,90.0
66,veh_13,109.1,-1.6,13.0,90.0
66,veh_14,60.1,-1.6,10.0,90.0
66,veh_15,26.1,-1.6,6.0,90.0
66,veh_16,8.1,-1.6,2.0,90.0
66,veh_2,681.1,-1.6,13.0,90.0
66,veh_3,629.1,-1.6,13.0,90.0
66,veh_4,577.1,-1.6,13.0,90.0
66,veh_5,475.38150000000036,-1.6,11.5509,90.0
66,veh_6,456.31755256084693,-1.6,11.556923719576695,90.0
66,veh_7,403.3004000000002,-1.6,12.3154,90.0
66,veh_8,369.1,-1.6,13.0,90.0
66,veh_9,297.40729,-1.6,11.91091,90.0
67,veh_0,798.1,-1.6,13.0,90.0
67,veh_1,746.1,-1.6,13.0,90.0
67,veh_10,278.1,-1.6,13.0,90.0
67,veh_11,226.1,-1.6,13.0,90.0
67,veh_12,174.1,-1.6,13.0,90.0
67,veh_13,122.1,-1.6,13.0,90.0
67,veh_14,71.1,-1.6,11.0,90.0
67,veh_15,33.1,-1.6,7.0,90.0
67,veh_16,11.1,-1.6,3.0,90.0
67,veh_2,694.1,-1.6,13.0,90.0
67,veh_3,642.1,-1.6,13.0,90.0
67,veh_4,590.1,-1.6,13.0,90.0
67,veh_5,486.93240000000037,-1.6,11.5509,90.0
67,veh_6,467.8724683738981,-1.6,11.55491581305114,90.0
67,veh_7,415.6158000000002,-1.6,12.3154,90.0
67,veh_8,382.1,-1.6,13.0,90.0
67,veh_9,309.3182,-1.6,11.91091,90.0
68,veh_0,811.1,-1.6,13.0,90.0
68,veh_1,759.1,-1.6,13.0,90.0
68,veh_10,291.1,-1.6,13.0,90.0
68,veh_11,239.1,-1.6,13.0,90.0
68,veh_12,187.1,-1.6,13.0,90.0
68,veh_13,135.1,-1.6,13.0,90.0
68,veh_14,83.1,-1.6,12.0,90.0
68,veh_15,41.1,-1.6,8.0,90.0
68,veh_16,15.1,-1.6,4.0,90.0
68,veh_17,5.1,-1.6,0.0,90.0
68,veh_2,707.1,-1.6,13.0,90.0
68,veh_3,655.1,-1.6,13.0,90.0
68,veh_4,603.1,-1.6,13.0,90.0
68,veh_5,498.4833000000004,-1.6,11.5509,90.0
68,veh_6,479.4260455825988,-1.6,11.553577208700766,90.0
68,veh_7,427.9312000000002,-1.6,12.3154,90.0
68,veh_8,395.1,-1.6,13.0,90.0
68,veh_9,321.22911,-1.6,11.91091,90.0
69,veh_0,824.1,-1.6,13.0,90.0
69,veh_1,772.1,-1.6,13.0,90.0
69,veh_10,304.1,-1.6,13.0,90.0
69,veh_11,252.1,-1.6,13.0,90.0
69,veh_12,200.1,-1.6,13.0,90.0
69,veh_13,148.1,-1.6,13.0,90.0
69,veh_14,96.1,-1.6,13.0,90.0
69,veh_15,50.1,-1.6,9.0,90.0
69,veh_16,20.1,-1.6,5.0,90.0
69,veh_17,6.1,-1.6,1.0,90.0
69,veh_2,720.1,-1.6,13.0,90.0
69,veh_3,668.1,-1.6,13.0,90.0
69,veh_4,616.1,-1.6,13.0,90.0
69,veh_5,510.03420000000045,-1.6,11.5509,90.0
69,veh_6,490.97873038839936,-1.6,11.552684805800522,90.0
69,veh_7,440.2466000000002,-1.6,12.3154,90.0
69,veh_8,408.1,-1.6,13.0,90.0
69,veh_9,333.14002,-1.6,11.91091,90.0
70,veh_0,837.1,-1.6,13.0,90.0
70,veh_1,785.1,-1.6,13.0,90.0
70,veh_10,317.1,-1.6,13.0,90.0
70,veh_11,265.1,-1.6,13.0,90.0
70,veh_12,213.1,-1.6,13.0,90.0
70,veh_13,161.1,-1.6,13.0,90.0
70,veh_14,109.1,-1.6,13.0,90.0
70,veh_15,60.1,-1.6,10.0,90.0
70,veh_16,26.1,-1.6,6.0,90.0
70,veh_17,8.1,-1.6,2.0,90.0
70,veh_2,733.1,-1.6,13.0,90.0
70,veh_3,681.1,-1.6,13.0,90.0
70,veh_4,629.1,-1.6,13.0,90.0
70,veh_5,521.5851000000004,-1.6,11.5509,90.0
70,veh_6,502.53082025893303,-1.6,11.55208987053368,90.0
70,veh_7,452.56200000000024,-1.6,12.3154,90.0
70,veh_8,421.1,-1.6,13.0,90.0
70,veh_9,345.05093,-1.6,11.91091,90.0
71,veh_0,850.1,-1.6,13.0,90.0
71,veh_1,798.1,-1.6,13.0,90.0
71,veh_10,330.1,-1.6,13.0,90.0
71,veh_11,278.1,-1.6,13.0,90.0
71,veh_12,226.1,-1.6,13.0,90.0
71,veh_13,174.1,-1.6,13.0,90.0
71,veh_14,122.1,-1.6,13.0,90.0
71,veh_15,71.1,-1.6,11.0,90.0
71,veh_16,33.1,-1.6,7.0,90.0
71,veh_17,11.1,-1.6,3.0,90.0
71,veh_2,746.1,-1.6,13.0,90.0
71,veh_3,694.1,-1.6,13.0,90.0
71,veh_4,642.1,-1.6,13.0,90.0
71,veh_5,533.1360000000003,-1.6,11.5509,90.0
71,veh_6,514.0825135059555,-1.6,11.55169324702244,90.0
71,veh_7,464.87740000000025,-1.6,12.3154,90.0
71,veh_8,434.1,-1.6,13.0,90.0
71,veh_9,356.96184,-1.6,11.91091,90.0
72,veh_0,863.1,-1.6,13.0,90.0
72,veh_1,811.1,-1.6,13.0,90.0
72,veh_10,343.1,-1.6,13.0,90.0
72,veh_11,291.1,-1.6,13.0,90.0
72,veh_12,239.1,-1.6,13.0,90.0
72,veh_13,187.1,-1.6,13.0,90.0
72,veh_14,135.1,-1.6,13.0,90.0
72,veh_15,83.1,-1.6,12.0,90.0
72,veh_16,41.1,-1.6,8.0,90.0
72,veh_17,15.1,-1.6,4.0,90.0
72,veh_18,5.1,-1.6,0.0,90.0
72,veh_2,759.1,-1.6,13.0,90.0
72,veh_3,707.1,-1.6,13.0,90.0
72,veh_4,655.1,-1.6,13.0,90.0
72,veh_5,544.6869000000003,-1.6,11.5509,90.0
72,veh_6,525.6339423373038,-1.6,11.551428831348273,90.0
72,veh_7,477.19280000000026,-1.6,12.3154,90.0
72,veh_8,447.1,-1.6,13.0,90.0
72,veh_9,368.87275,-1.6,11.91091,90.0
73,veh_0,876.1,-1.6,13.0,90.0
73,veh_1,824.1,-1.6,13.0,90.0
73,veh_10,356.1,-1.6,13.0,90.0
73,veh_11,304.1,-1.6,13.0,90.0
73,veh_12,252.1,-1.6,13.0,90.0
73,veh_13,200.1,-1.6,13.0,90.0
73,veh_14,148.1,-1.6,13.0,90.0
73,veh_15,95.98252,-1.6,12.88252,90.0
73,veh_16,50.1,-1.6,9.0,90.0
73,veh_17,20.1,-1.6,5.0,90.0
73,veh_18,6.1,-1.6,1.0,90.0
73,veh_2,772.1,-1.6,13.0,90.0
73,veh_3,720.1,-1.6,13.0,90.0
73,veh_4,668.1,-1.6,13.0,90.0
73,veh_5,556.2378000000002,-1.6,11.5509,90.0
73,veh_6,537.185194891536,-1.6,11.551252554232162,90.0
73,veh_7,489.5082000000003,-1.6,12.3154,90.0
73,veh_8,460.1,-1.6,13.0,90.0
73,veh_9,380.78366,-1.6,11.91091,90.0
74,veh_0,889.1,-1.6,13.0,90.0
74,veh_1,837.1,-1.6,13.0,90.0
74,veh_10,369.1,-1.6,13.0,90.0
74,veh_11,317.1,-1.6,13.0,90.0
74,veh_12,265.1,-1.6,13.0,90.0
74,veh_13,213.1,-1.6,13.0,90.0
74,veh_14,161.1,-1.6,13.0,90.0
74,veh_15,108.86504,-1.6,12.88252,90.0
74,veh_16,60.1,-1.6,10.0,90.0
74,veh_17,26.1,-1.6,6.0,90.0
74,veh_18,8.1,-1.6,2.0,90.0
74,veh_2,785.1,-1.6,13.0,90.0
74,veh_3,733.1,-1.6,13.0,90.0
74,veh_4,681.1,-1.6,13.0,90.0
74,veh_5,567.7887000000002,-1.6,11.5509,90.0
74,veh_6,548.7363299276907,-1.6,11.551135036154754,90.0
74,veh_7,501.8236000000003,-1.6,12.3154,90.0
74,veh_8,473.1,-1.6,13.0,90.0
74,veh_9,392.69457,-1.6,11.91091,90.0
75,veh_0,902.1,-1.6,13.0,90.0
75,veh_1,850.1,-1.6,13.0,90.0
75,veh_10,382.1,-1.6,13.0,90.0
75,veh_11,330.1,-1.6,13.0,90.0
75,veh_12,278.1,-1.6,13.0,90.0
75,veh_13,226.1,-1.6,13.0,90.0
75,veh_14,174.1,-1.6,13.0,90.0
75,veh_15,121.74756,-1.6,12.88252,90.0
75,veh_16,71.1,-1.6,11.0,90.0
75,veh_17,33.1,-1.6,7.0,90.0
75,veh_18,11.1,-1.6,3.0,90.0
75,veh_2,798.1,-1.6,13.0,90.0
75,veh_3,746.1,-1.6,13.0,90.0
75,veh_4,694.1,-1.6,13.0,90.0
75,veh_5,579.3396000000001,-1.6,11.5509,90.0
75,veh_6,560.2873866184606,-1.6,11.551056690769828,90.0
75,veh_7,514.1390000000002,-1.6,12.3154,90.0
75,veh_8,486.1,-1.6,13.0,90.0
75,veh_9,404.60548,-1.6,11.91091,90.0
76,veh_0,915.1,-1.6,13.0,90.0
76,veh_1,863.1,-1.6,13.0,90.0
76,veh_10,395.0421,-1.6,12.942099999999991,90.0
76,veh_11,343.1,-1.6,13.0,90.0
76,veh_12,291.1,-1.6,13.0,90.0
76,veh_13,239.1,-1.6,13.0,90.0
76,veh_14,187.1,-1.6,13.0,90.0
76,veh_15,134.63008,-1.6,12.88252,90.0
76,veh_16,83.1,-1.6,12.0,90.0
76,veh_17,41.1,-1.6,8.0,90.0
76,veh_18,15.1,-1.6,4.0,90.0
76,veh_19,5.1,-1.6,0.0,90.0
76,veh_2,811.1,-1.6,13.0,90.0
76,veh_3,759.1,-1.6,13.0,90.0
76,veh_4,707.1,-1.6,13.0,90.0
76,veh_5,590.8905000000001,-1.6,11.5509,90.0
76,veh_6,571.8383910789738,-1.6,11.551004460513186,90.0
76,veh_7,526.4544000000002,-1.6,12.3154,90.0
76,veh_8,499.1,-1.6,13.0,90.0
76,veh_9,416.51639,-1.6,11.91091,90.0
77,veh_0,928.1,-1.6,13.0,90.0
77,veh_1,876.1,-1.6,13.0,90.0
77,veh_10,407.64047,-1.6,12.598369999999997,90.0
77,veh_11,356.1,-1.6,13.0,90.0
77,veh_12,304.1,-1.6,13.0,90.0
77,veh_13,252.1,-1.6,13.0,90.0
77,veh_14,200.1,-1.6,13.0,90.0
77,veh_15,147.5126,-1.6,12.88252,90.0
77,veh_16,95.30976,-1.6,12.20976,90.0
77,veh_17,50.1,-1.6,9.0,90.0
77,veh_18,20.1,-1.6,5.0,90.0
77,veh_19,6.1,-1.6,1.0,90.0
77,veh_2,824.1,-1.6,13.0,90.0
77,veh_3,772.1,-1.6,13.0,90.0
77,veh_4,720.1,-1.6,13.0,90.0
77,veh_5,602.4414,-1.6,11.5509,90.0
77,veh_6,583.389360719316,-1.6,11.55096964034209,90.0
77,veh_7,538.7698000000001,-1.6,12.3154,90.0
77,veh_8,512.1,-1.6,13.0,90.0
77,veh_9,428.4273,-1.6,11.91091,90.0
78,veh_0,941.1,-1.6,13.0,90.0
78,veh_1,889.1,-1.6,13.0,90.0
78,veh_10,420.00968666666665,-1.6,12.369216666666668,90.0
78,veh_11,369.1,-1.6,13.0,90.0
78,veh_12,317.1,-1.6,13.0,90.0
78,veh_13,265.1,-1.6,13.0,90.0
78,veh_14,213.1,-1.6,13.0,90.0
78,veh_15,160.39512,-1.6,12.88252,90.0
78,veh_16,107.51952,-1.6,12.20976,90.0
78,veh_17,60.1,-1.6,10.0,90.0
78,veh_18,26.1,-1.6,6.0,90.0
78,veh_19,8.1,-1.6,2.0,90.0
78,veh_2,837.1,-1.6,13.0,90.0
78,veh_3,785.1,-1.6,13.0,90.0
78,veh_4,733.1,-1.6,13.0,90.0
78,veh_5,613.9923,-1.6,11.5509,90.0
78,veh_6,594.9403071462107,-1.6,11.550946426894695,90.0
78,veh_7,551.0852000000001,-1.6,12.3154,90.0
78,veh_8,525.1,-1.6,13.0,90.0
78,veh_9,440.33821,-1.6,11.91091,90.0
79,veh_0,954.1,-1.6,13.0,90.0
79,veh_1,902.1,-1.6,13.0,90.0
79,veh_10,432.2261344444444,-1.6,12.216447777777782,90.0
79,veh_11,382.1,-1.6,13.0,90.0
79,veh_12,330.1,-1.6,13.0,90.0
79,veh_13,278.1,-1.6,13.0,90.0
79,veh_14,226.1,-1.6,13.0,90.0
79,veh_15,173.27764,-1.6,12.88252,90.0
79,veh_16,119.72928,-1.6,12.20976,90.0
79,veh_17,71.1,-1.6,11.0,90.0
79,veh_18,33.1,-1.6,7.0,90.0
79,veh_19,11.1,-1.6,3.0,90.0
79,veh_2,850.1,-1.6,13.0,90.0
79,veh_3,798.1,-1.6,13.0,90.0
79,veh_4,746.1,-1.6,13.0,90.0
79,veh_5,625.5432,-1.6,11.5509,90.0
79,veh_6,606.4912380974738,-1.6,11.55093095126311,90.0
79,veh_7,563.4006,-1.6,12.3154,90.0
79,veh_8,538.1,-1.6,13.0,90.0
79,veh_9,452.24912,-1.6,11.91091,90.0
80,veh_0,967.1,-1.6,13.0,90.0
80,veh_1,915.1,-1.6,13.0,90.0
80,veh_10,444.3407362962963,-1.6,12.114601851851859,90.0
80,veh_11,395.1,-1.6,13.0,90.0
80,veh_12,343.1,-1.6,13.0,90.0
80,veh_13,291.1,-1.6,13.0,90.0
80,veh_14,239.1,-1.6,13.0,90.0
80,veh_15,186.16016,-1.6,12.88252,90.0
80,veh_16,131.93904,-1.6,12.20976,90.0
80,veh_17,83.1,-1.6,12.0,90.0
80,veh_18,41.1,-1.6,8.0,90.0
80,veh_19,15.1,-1.6,4.0,90.0
80,veh_2,863.1,-1.6,13.0,90.0
80,veh_20,5.1,-1.6,0.0,90.0
80,veh_3,811.1,-1.6,13.0,90.0
80,veh_4,759.1,-1.6,13.0,90.0
80,veh_5,637.0940999999999,-1.6,11.5509,90.0
80,veh_6,618.0421587316492,-1.6,11.550920634175386,90.0
80,veh_7,575.716,-1.6,12.3154,90.0
80,veh_8,551.1,-1.6,13.0,90.0
80,veh_9,464.16003,-1.6,11.91091,90.0
81,veh_0,980.1,-1.6,13.0,90.0
81,veh_1,928.1,-1.6,13.0,90.0
81,veh_10,456.3874408641975,-1.6,12.04670456790123,90.0
81,veh_11,408.1,-1.6,13.0,90.0
81,veh_12,356.1,-1.6,13.0,90.0
81,veh_13,304.1,-1.6,13.0,90.0
81,veh_14,252.1,-1.6,13.0,90.0
81,veh_15,199.04268,-1.6,12.88252,90.0
81,veh_16,144.1488,-1.6,12.20976,90.0
81,veh_17,96.1,-1.6,13.0,90.0
81,veh_18,50.1,-1.6,9.0,90.0
81,veh_19,20.1,-1.6,5.0,90.0
81,veh_2,876.1,-1.6,13.0,90.0
81,veh_20,6.1,-1.6,1.0,90.0
81,veh_3,824.1,-1.6,13.0,90.0
81,veh_4,772.1,-1.6,13.0,90.0
81,veh_5,648.6449999999999,-1.6,11.5509,90.0
81,veh_6,629.5930724877661,-1.6,11.550913756116891,90.0
81,veh_7,588.0314,-1.6,12.3154,90.0
81,veh_8,564.1,-1.6,13.0,90.0
81,veh_9,476.07094,-1.6,11.91091,90.0
82,veh_0,993.1,-1.6,13.0,90.0
82,veh_1,941.1,-1.6,13.0,90.0
82,veh_10,468.38888057613167,-1.6,12.001439711934163,90.0
82,veh_11,421.1,-1.6,13.0,90.0
82,veh_12,369.1,-1.6,13.0,90.0
82,veh_13,317.1,-1.6,13.0,90.0
82,veh_14,265.1,-1.6,13.0,90.0
82,veh_15,211.9252,-1.6,12.88252,90.0
82,veh_16,156.35855999999998,-1.6,12.20976,90.0
82,veh_17,109.1,-1.6,13.0,90.0
82,veh_18,60.1,-1.6,10.0,90.0
82,veh_19,26.1,-1.6,6.0,90.0
82,veh_2,889.1,-1.6,13.0,90.0
82,veh_20,8.1,-1.6,2.0,90.0
82,veh_3,837.1,-1.6,13.0,90.0
82,veh_4,785.1,-1.6,13.0,90.0
82,veh_5,660.1958999999998,-1.6,11.5509,90.0
82,veh_6,641.1439816585107,-1.6,11.550909170744587,90.0
82,veh_7,600.3467999999999,-1.6,12.3154,90.0
82,veh_8,577.1,-1.6,13.0,90.0
82,veh_9,487.98185,-1.6,11.91091,90.0
83,veh_1,954.1,-1.6,13.0,90.0
83,veh_10,480.3601437174211,-1.6,11.971263141289446,90.0
83,veh_11,434.1,-1.6,13.0,90.0
83,veh_12,382.1,-1.6,13.0,90.0
83,veh_13,330.1,-1.6,13.0,90.0
83,veh_14,278.1,-1.6,13.0,90.0
83,veh_15,224.80772,-1.6,12.88252,90.0
83,veh_16,168.56831999999997,-1.6,12.20976,90.0
83,veh_17,122.1,-1.6,13.0,90.0
83,veh_18,71.1,-1.6,11.0,90.0
83,veh_19,33.1,-1.6,7.0,90.0
83,veh_2,902.1,-1.6,13.0,90.0
83,veh_20,11.1,-1.6,3.0,90.0
83,veh_3,850.1,-1.6,13.0,90.0
83,veh_4,798.1,-1.6,13.0,90.0
83,veh_5,671.7467999999998,-1.6,11.5509,90.0
83,veh_6,652.6948877723404,-1.6,11.550906113829704,90.0
83,veh_7,612.6621999999999,-1.6,12.3154,90.0
83,veh_8,590.1,-1.6,13.0,90.0
83,veh_9,499.89276,-1.6,11.91091,90.0
84,veh_1,967.1,-1.6,13.0,90.0
84,veh_10,492.3112891449474,-1.6,11.951145427526294,90.0
84,veh_11,447.1,-1.6,13.0,90.0
84,veh_12,395.1,-1.6,13.0,90.0
84,veh_13,343.1,-1.6,13.0,90.0
84,veh_14,291.1,-1.6,13.0,90.0
84,veh_15,237.69024,-1.6,12.88252,90.0
84,veh_16,180.77807999999996,-1.6,12.20976,90.0
84,veh_17,135.1,-1.6,13.0,90.0
84,veh_18,83.1,-1.6,12.0,90.0
84,veh_19,41.1,-1.6,8.0,90.0
84,veh_2,915.1,-1.6,13.0,90.0
84,veh_20,15.1,-1.6,4.0,90.0
84,veh_21,5.1,-1.6,0.0,90.0
84,veh_3,863.1,-1.6,13.0,90.0
84,veh_4,811.1,-1.6,13.0,90.0
84,veh_5,683.2976999999997,-1.6,11.5509,90.0
84,veh_6,664.2457918482269,-1.6,11.550904075886463,90.0
84,veh_7,624.9775999999998,-1.6,12.3154,90.0
84,veh_8,603.1,-1.6,13.0,90.0
84,veh_9,511.80367000000007,-1.6,11.91091,90.0
85,veh_1,980.1,-1.6,13.0,90.0
85,veh_10,504.2490227632983,-1.6,11.937733618350867,90.0
85,veh_11,460.1,-1.6,13.0,90.0
85,veh_12,408.1,-1.6,13.0,90.0
85,veh_13,356.1,-1.6,13.0,90.0
85,veh_14,304.1,-1.6,13.0,90.0
85,veh_15,250.57276000000002,-1.6,12.88252,90.0
85,veh_16,192.98783999999995,-1.6,12.20976,90.0
85,veh_17,148.1,-1.6,13.0,90.0
85,veh_18,96.1,-1.6,13.0,90.0
85,veh_19,50.1,-1.6,9.0,90.0
85,veh_2,928.1,-1.6,13.0,90.0
85,veh_20,20.1,-1.6,5.0,90.0
85,veh_21,6.1,-1.6,1.0,90.0
85,veh_3,876.1,-1.6,13.0,90.0
85,veh_4,824.1,-1.6,13.0,90.0
85,veh_5,694.8485999999997,-1.6,11.5509,90.0
85,veh_6,675.7966945654845,-1.6,11.550902717257621,90.0
85,veh_7,637.2929999999998,-1.6,12.3154,90.0
85,veh_8,616.1,-1.6,13.0,90.0
85,veh_9,523.71458,-1.6,11.91091,90.0
86,veh_1,993.1,-1.6,13.0,90.0
86,veh_10,516.1778151755321,-1.6,11.92879241223389,90.0
86,veh_11,473.1,-1.6,13.0,90.0
86,veh_12,421.1,-1.6,13.0,90.0
86,veh_13,369.1,-1.6,13.0,90.0
86,veh_14,317.1,-1.6,13.0,90.0
86,veh_15,263.45528,-1.6,12.88252,90.0
86,veh_16,205.19759999999994,-1.6,12.20976,90.0
86,veh_17,161.1,-1.6,13.0,90.0
86,veh_18,109.1,-1.6,13.0,90.0
86,veh_19,60.1,-1.6,10.0,90.0
86,veh_2,941.1,-1.6,13.0,90.0
86,veh_20,26.1,-1.6,6.0,90.0
86,veh_21,8.1,-1.6,2.0,90.0
86,veh_3,889.1,-1.6,13.0,90.0
86,veh_4,837.1,-1.6,13.0,90.0
86,veh_5,706.3994999999996,-1.6,11.5509,90.0
86,veh_6,687.3475963769896,-1.6,11.550901811505073,90.0
86,veh_7,649.6083999999997,-1.6,12.3154,90.0
86,veh_8,628.8742666666666,-1.6,12.774266666666586,90.0
86,veh_9,535.6254899999999,-1.6,11.91091,90.0
87,veh_10,528.100646783688,-1.6,11.922831608155917,90.0
87,veh_11,486.1,-1.6,13.0,90.0
87,veh_12,434.1,-1.6,13.0,90.0
87,veh_13,382.1,-1.6,13.0,90.0
87,veh_14,330.1,-1.6,13.0,90.0
87,veh_15,276.3378,-1.6,12.88252,90.0
87,veh_16,217.40735999999993,-1.6,12.20976,90.0
87,veh_17,174.1,-1.6,13.0,90.0
87,veh_18,122.1,-1.6,13.0,90.0
87,veh_19,71.1,-1.6,11.0,90.0
87,veh_2,954.1,-1.6,13.0,90.0
87,veh_20,33.1,-1.6,7.0,90.0
87,veh_21,11.1,-1.6,3.0,90.0
87,veh_3,902.1,-1.6,13.0,90.0
87,veh_4,850.1,-1.6,13.0,90.0
87,veh_5,717.9503999999996,-1.6,11.5509,90.0
87,veh_6,698.8984975846596,-1.6,11.550901207670016,90.0
87,veh_7,661.9237999999997,-1.6,12.3154,90.0
87,veh_8,641.4955777777776,-1.6,12.62131111111105,90.0
87,veh_9,547.5363999999998,-1.6,11.91091,90.0
88,veh_10,540.0195045224586,-1.6,11.918857738770603,90.0
88,veh_11,499.1,-1.6,13.0,90.0
88,veh_12,447.1,-1.6,13.0,90.0
88,veh_13,395.1,-1.6,13.0,90.0
88,veh_14,343.1,-1.6,13.0,90.0
88,veh_15,289.22032,-1.6,12.88252,90.0
88,veh_16,229.61711999999991,-1.6,12.20976,90.0
88,veh_17,187.1,-1.6,13.0,90.0
88,veh_18,135.1,-1.6,13.0,90.0
88,veh_19,83.1,-1.6,12.0,90.0
88,veh_2,967.1,-1.6,13.0,90.0
88,veh_20,41.1,-1.6,8.0,90.0
88,veh_21,15.1,-1.6,4.0,90.0
88,veh_22,5.1,-1.6,0.0,90.0
88,veh_3,915.1,-1.6,13.0,90.0
88,veh_4,863.1,-1.6,13.0,90.0
88,veh_5,729.5012999999996,-1.6,11.5509,90.0
88,veh_6,710.4493983897729,-1.6,11.550900805113336,90.0
88,veh_7,674.2391999999996,-1.6,12.3154,90.0
88,veh_8,654.0149185185184,-1.6,12.519340740740692,90.0
88,veh_9,559.4473099999998,-1.6,11.91091,90.0
89,veh_10,551.9357130149724,-1.6,11.916208492513713,90.0
89,veh_11,512.1,-1.6,13.0,90.0
89,veh_12,460.1,-1.6,13.0,90.0
89,veh_13,408.1,-1.6,13.0,90.0
89,veh_14,356.1,-1.6,13.0,90.0
89,veh_15,302.10284,-1.6,12.88252,90.0
89,veh_16,241.8268799999999,-1.6,12.20976,90.0
89,veh_17,200.1,-1.6,13.0,90.0
89,veh_18,148.1,-1.6,13.0,90.0
89,veh_19,96.1,-1.6,13.0,90.0
89,veh_2,980.1,-1.6,13.0,90.0
89,veh_20,50.1,-1.6,9.0,90.0
89,veh_21,20.1,-1.6,5.0,90.0
89,veh_22,6.1,-1.6,1.0,90.0
89,veh_3,928.1,-1.6,13.0,90.0
89,veh_4,876.1,-1.6,13.0,90.0
89,veh_5,741.0521999999995,-1.6,11.5509,90.0
89,veh_6,722.0002989265151,-1.6,11.550900536742217,90.0
89,veh_7,686.5545999999996,-1.6,12.3154,90.0
89,veh_8,666.4662790123455,-1.6,12.451360493827094,90.0
89,veh_9,571.3582199999997,-1.6,11.91091,90.0
90,veh_10,563.8501553433149,-1.6,11.91444232834244,90.0
90,veh_11,525.1,-1.6,13.0,90.0
90,veh_12,473.1,-1.6,13.0,90.0
90,veh_13,421.1,-1.6,13.0,90.0
90,veh_14,369.1,-1.6,13.0,90.0
90,veh_15,314.98536,-1.6,12.88252,90.0
90,veh_16,254.03663999999986,-1.6,12.20976,90.0
90,veh_17,213.1,-1.6,13.0,90.0
90,veh_18,161.1,-1.6,13.0,90.0
90,veh_19,109.1,-1.6,13.0,90.0
90,veh_2,993.1,-1.6,13.0,90.0
90,veh_20,60.1,-1.6,10.0,90.0
90,veh_21,26.1,-1.6,6.0,90.0
90,veh_22,8.1,-1.6,2.0,90.0
90,veh_3,941.1,-1.6,13.0,90.0
90,veh_4,889.1,-1.6,13.0,90.0
90,veh_5,752.6030999999995,-1.6,11.5509,90.0
90,veh_6,733.5511992843433,-1.6,11.550900357828125,90.0
90,veh_7,698.8699999999995,-1.6,12.3154,90.0
90,veh_8,678.8723193415635,-1.6,12.406040329218042,90.0
90,veh_9,583.2691299999997,-1.6,11.91091,90.0
91,veh_10,575.7634202288765,-1.6,11.913264885561594,90.0
91,veh_11,538.1,-1.6,13.0,90.0
91,veh_12,486.1,-1.6,13.0,90.0
91,veh_13,434.1,-1.6,13.0,90.0
91,veh_14,382.1,-1.6,13.0,90.0
91,veh_15,327.86788,-1.6,12.88252,90.0
91,veh_16,266.2463999999999,-1.6,12.20976,90.0
91,veh_17,226.1,-1.6,13.0,90.0
91,veh_18,174.1,-1.6,13.0,90.0
91,veh_19,122.1,-1.6,13.0,90.0
91,veh_20,71.1,-1.6,11.0,90.0
91,veh_21,33.1,-1.6,7.0,90.0
91,veh_22,11.1,-1.6,3.0,90.0
91,veh_3,954.1,-1.6,13.0,90.0
91,veh_4,902.1,-1.6,13.0,90.0
91,veh_5,764.1539999999994,-1.6,11.5509,90.0
91,veh_6,745.1020995228954,-1.6,11.550900238552062,90.0
91,veh_7,711.1853999999995,-1.6,12.3154,90.0
91,veh_8,691.2481462277088,-1.6,12.375826886145342,90.0
91,veh_9,595.1800399999996,-1.6,11.91091,90.0
92,veh_10,587.6759001525842,-1.6,11.912479923707707,90.0
92,veh_11,551.1,-1.6,13.0,90.0
92,veh_12,499.1,-1.6,13.0,90.0
92,veh_13,447.1,-1.6,13.0,90.0
92,veh_14,395.1,-1.6,13.0,90.0
92,veh_15,340.7504,-1.6,12.88252,90.0
92,veh_16,278.4561599999999,-1.6,12.20976,90.0
92,veh_17,239.1,-1.6,13.0,90.0
92,veh_18,187.1,-1.6,13.0,90.0
92,veh_19,135.1,-1.6,13.0,90.0
92,veh_20,83.1,-1.6,12.0,90.0
92,veh_21,41.1,-1.6,8.0,90.0
92,veh_22,15.1,-1.6,4.0,90.0
92,veh_23,5.1,-1.6,0.0,90.0
92,veh_3,967.1,-1.6,13.0,90.0
92,veh_4,915.1,-1.6,13.0,90.0
92,veh_5,775.7048999999994,-1.6,11.5509,90.0
92,veh_6,756.65299968193,-1.6,11.550900159034676,90.0
92,veh_7,723.5007999999995,-1.6,12.3154,90.0
92,veh_8,703.6038308184724,-1.6,12.355684590763554,90.0
92,veh_9,607.0909499999996,-1.6,11.91091,90.0
93,veh_10,599.5878567683893,-1.6,11.91195661580513,90.0
